;Onderwijssoort;Studierichting;Perioden;Enrollment;Freshmen
5155;Wetenschappelijk onderwijs;0831 Visserij;2017;120;13
5156;Wetenschappelijk onderwijs;0831 Visserij;2018;110;14
5157;Wetenschappelijk onderwijs;0831 Visserij;2019;124;24
5158;Wetenschappelijk onderwijs;0831 Visserij;2020;161;32
5159;Wetenschappelijk onderwijs;0831 Visserij;2021;174;20
5160;Wetenschappelijk onderwijs;084 Diergeneeskunde en -verzorging;2010;1527;177
5161;Wetenschappelijk onderwijs;084 Diergeneeskunde en -verzorging;2011;1520;175
5162;Wetenschappelijk onderwijs;084 Diergeneeskunde en -verzorging;2012;1482;185
5163;Wetenschappelijk onderwijs;084 Diergeneeskunde en -verzorging;2013;1467;189
5164;Wetenschappelijk onderwijs;084 Diergeneeskunde en -verzorging;2014;1427;164
5165;Wetenschappelijk onderwijs;084 Diergeneeskunde en -verzorging;2015;1417;182
5166;Wetenschappelijk onderwijs;084 Diergeneeskunde en -verzorging;2016;1385;185
5167;Wetenschappelijk onderwijs;084 Diergeneeskunde en -verzorging;2017;1397;172
5168;Wetenschappelijk onderwijs;084 Diergeneeskunde en -verzorging;2018;1405;186
5169;Wetenschappelijk onderwijs;084 Diergeneeskunde en -verzorging;2019;1451;183
5170;Wetenschappelijk onderwijs;084 Diergeneeskunde en -verzorging;2020;1476;192
5171;Wetenschappelijk onderwijs;084 Diergeneeskunde en -verzorging;2021;1433;175
5172;Wetenschappelijk onderwijs;0841 Diergeneeskunde en -verzorging;2010;1527;177
5173;Wetenschappelijk onderwijs;0841 Diergeneeskunde en -verzorging;2011;1520;175
5174;Wetenschappelijk onderwijs;0841 Diergeneeskunde en -verzorging;2012;1482;185
5175;Wetenschappelijk onderwijs;0841 Diergeneeskunde en -verzorging;2013;1467;189
5176;Wetenschappelijk onderwijs;0841 Diergeneeskunde en -verzorging;2014;1427;164
5177;Wetenschappelijk onderwijs;0841 Diergeneeskunde en -verzorging;2015;1417;182
5178;Wetenschappelijk onderwijs;0841 Diergeneeskunde en -verzorging;2016;1385;185
5179;Wetenschappelijk onderwijs;0841 Diergeneeskunde en -verzorging;2017;1397;172
5180;Wetenschappelijk onderwijs;0841 Diergeneeskunde en -verzorging;2018;1405;186
5181;Wetenschappelijk onderwijs;0841 Diergeneeskunde en -verzorging;2019;1451;183
5182;Wetenschappelijk onderwijs;0841 Diergeneeskunde en -verzorging;2020;1476;192
5183;Wetenschappelijk onderwijs;0841 Diergeneeskunde en -verzorging;2021;1433;175
5184;Wetenschappelijk onderwijs;09 Gezondheidszorg en welzijn;2010;28443;4120
5185;Wetenschappelijk onderwijs;09 Gezondheidszorg en welzijn;2011;28879;4414
5186;Wetenschappelijk onderwijs;09 Gezondheidszorg en welzijn;2012;28989;4420
5187;Wetenschappelijk onderwijs;09 Gezondheidszorg en welzijn;2013;29598;4812
5188;Wetenschappelijk onderwijs;09 Gezondheidszorg en welzijn;2014;30045;4648
5189;Wetenschappelijk onderwijs;09 Gezondheidszorg en welzijn;2015;30623;4678
5190;Wetenschappelijk onderwijs;09 Gezondheidszorg en welzijn;2016;30611;4956
5191;Wetenschappelijk onderwijs;09 Gezondheidszorg en welzijn;2017;30936;5099
5192;Wetenschappelijk onderwijs;09 Gezondheidszorg en welzijn;2018;31520;5331
5193;Wetenschappelijk onderwijs;09 Gezondheidszorg en welzijn;2019;32015;5422
5194;Wetenschappelijk onderwijs;09 Gezondheidszorg en welzijn;2020;33518;5961
5195;Wetenschappelijk onderwijs;09 Gezondheidszorg en welzijn;2021;33878;5343
5196;Wetenschappelijk onderwijs;090 Gezondheidszorg en welzijn z.n.d.;2010;0;0
5197;Wetenschappelijk onderwijs;090 Gezondheidszorg en welzijn z.n.d.;2011;0;0
5198;Wetenschappelijk onderwijs;090 Gezondheidszorg en welzijn z.n.d.;2012;0;0
5199;Wetenschappelijk onderwijs;090 Gezondheidszorg en welzijn z.n.d.;2013;0;0
5200;Wetenschappelijk onderwijs;090 Gezondheidszorg en welzijn z.n.d.;2014;0;0
5201;Wetenschappelijk onderwijs;090 Gezondheidszorg en welzijn z.n.d.;2015;0;0
5202;Wetenschappelijk onderwijs;090 Gezondheidszorg en welzijn z.n.d.;2016;0;0
5203;Wetenschappelijk onderwijs;090 Gezondheidszorg en welzijn z.n.d.;2017;0;0
5204;Wetenschappelijk onderwijs;090 Gezondheidszorg en welzijn z.n.d.;2018;0;0
5205;Wetenschappelijk onderwijs;090 Gezondheidszorg en welzijn z.n.d.;2019;0;0
5206;Wetenschappelijk onderwijs;090 Gezondheidszorg en welzijn z.n.d.;2020;0;0
5207;Wetenschappelijk onderwijs;090 Gezondheidszorg en welzijn z.n.d.;2021;0;0
5208;Wetenschappelijk onderwijs;0900 Gezondheidszorg en welzijn z.n.d.;2010;0;0
5209;Wetenschappelijk onderwijs;0900 Gezondheidszorg en welzijn z.n.d.;2011;0;0
5210;Wetenschappelijk onderwijs;0900 Gezondheidszorg en welzijn z.n.d.;2012;0;0
5211;Wetenschappelijk onderwijs;0900 Gezondheidszorg en welzijn z.n.d.;2013;0;0
5212;Wetenschappelijk onderwijs;0900 Gezondheidszorg en welzijn z.n.d.;2014;0;0
5213;Wetenschappelijk onderwijs;0900 Gezondheidszorg en welzijn z.n.d.;2015;0;0
5214;Wetenschappelijk onderwijs;0900 Gezondheidszorg en welzijn z.n.d.;2016;0;0
5215;Wetenschappelijk onderwijs;0900 Gezondheidszorg en welzijn z.n.d.;2017;0;0
5216;Wetenschappelijk onderwijs;0900 Gezondheidszorg en welzijn z.n.d.;2018;0;0
5217;Wetenschappelijk onderwijs;0900 Gezondheidszorg en welzijn z.n.d.;2019;0;0
5218;Wetenschappelijk onderwijs;0900 Gezondheidszorg en welzijn z.n.d.;2020;0;0
5219;Wetenschappelijk onderwijs;0900 Gezondheidszorg en welzijn z.n.d.;2021;0;0
5220;Wetenschappelijk onderwijs;091 Gezondheidszorg;2010;28424;4120
5221;Wetenschappelijk onderwijs;091 Gezondheidszorg;2011;28852;4412
5222;Wetenschappelijk onderwijs;091 Gezondheidszorg;2012;28963;4419
5223;Wetenschappelijk onderwijs;091 Gezondheidszorg;2013;29585;4812
5224;Wetenschappelijk onderwijs;091 Gezondheidszorg;2014;30043;4648
5225;Wetenschappelijk onderwijs;091 Gezondheidszorg;2015;30623;4678
5226;Wetenschappelijk onderwijs;091 Gezondheidszorg;2016;30611;4956
5227;Wetenschappelijk onderwijs;091 Gezondheidszorg;2017;30936;5099
5228;Wetenschappelijk onderwijs;091 Gezondheidszorg;2018;31520;5331
5229;Wetenschappelijk onderwijs;091 Gezondheidszorg;2019;32015;5422
5230;Wetenschappelijk onderwijs;091 Gezondheidszorg;2020;33518;5961
5231;Wetenschappelijk onderwijs;091 Gezondheidszorg;2021;33878;5343
5232;Wetenschappelijk onderwijs;0910 Gezondheidszorg z.n.d.;2010;2899;942
5233;Wetenschappelijk onderwijs;0910 Gezondheidszorg z.n.d.;2011;3164;1075
5234;Wetenschappelijk onderwijs;0910 Gezondheidszorg z.n.d.;2012;3213;1031
5235;Wetenschappelijk onderwijs;0910 Gezondheidszorg z.n.d.;2013;3481;1166
5236;Wetenschappelijk onderwijs;0910 Gezondheidszorg z.n.d.;2014;3636;1133
5237;Wetenschappelijk onderwijs;0910 Gezondheidszorg z.n.d.;2015;3460;879
5238;Wetenschappelijk onderwijs;0910 Gezondheidszorg z.n.d.;2016;3484;1017
5239;Wetenschappelijk onderwijs;0910 Gezondheidszorg z.n.d.;2017;3550;1115
5240;Wetenschappelijk onderwijs;0910 Gezondheidszorg z.n.d.;2018;3725;1196
5241;Wetenschappelijk onderwijs;0910 Gezondheidszorg z.n.d.;2019;3861;1212
5242;Wetenschappelijk onderwijs;0910 Gezondheidszorg z.n.d.;2020;4290;1493
5243;Wetenschappelijk onderwijs;0910 Gezondheidszorg z.n.d.;2021;4387;1374
5244;Wetenschappelijk onderwijs;0911 Tandheelkunde;2010;1543;147
5245;Wetenschappelijk onderwijs;0911 Tandheelkunde;2011;1512;167
5246;Wetenschappelijk onderwijs;0911 Tandheelkunde;2012;1530;170
5247;Wetenschappelijk onderwijs;0911 Tandheelkunde;2013;1608;178
5248;Wetenschappelijk onderwijs;0911 Tandheelkunde;2014;1646;167
5249;Wetenschappelijk onderwijs;0911 Tandheelkunde;2015;1662;188
5250;Wetenschappelijk onderwijs;0911 Tandheelkunde;2016;1702;239
5251;Wetenschappelijk onderwijs;0911 Tandheelkunde;2017;1744;214
5252;Wetenschappelijk onderwijs;0911 Tandheelkunde;2018;1774;226
5253;Wetenschappelijk onderwijs;0911 Tandheelkunde;2019;1786;215
5254;Wetenschappelijk onderwijs;0911 Tandheelkunde;2020;1789;197
5255;Wetenschappelijk onderwijs;0911 Tandheelkunde;2021;1817;199
5256;Wetenschappelijk onderwijs;0912 Geneeskunde;2010;18909;1964
5257;Wetenschappelijk onderwijs;0912 Geneeskunde;2011;18876;1983
5258;Wetenschappelijk onderwijs;0912 Geneeskunde;2012;18762;1988
5259;Wetenschappelijk onderwijs;0912 Geneeskunde;2013;18876;2200
5260;Wetenschappelijk onderwijs;0912 Geneeskunde;2014;19031;2117
5261;Wetenschappelijk onderwijs;0912 Geneeskunde;2015;19468;2183
5262;Wetenschappelijk onderwijs;0912 Geneeskunde;2016;19051;2289
5263;Wetenschappelijk onderwijs;0912 Geneeskunde;2017;18936;2368
5264;Wetenschappelijk onderwijs;0912 Geneeskunde;2018;18980;2346
5265;Wetenschappelijk onderwijs;0912 Geneeskunde;2019;18865;2273
5266;Wetenschappelijk onderwijs;0912 Geneeskunde;2020;19011;2262
5267;Wetenschappelijk onderwijs;0912 Geneeskunde;2021;19131;2102
5268;Wetenschappelijk onderwijs;0913 Verpleeg- en verloskunde;2010;94;35
5269;Wetenschappelijk onderwijs;0913 Verpleeg- en verloskunde;2011;132;46
5270;Wetenschappelijk onderwijs;0913 Verpleeg- en verloskunde;2012;137;47
5271;Wetenschappelijk onderwijs;0913 Verpleeg- en verloskunde;2013;135;37
5272;Wetenschappelijk onderwijs;0913 Verpleeg- en verloskunde;2014;135;43
5273;Wetenschappelijk onderwijs;0913 Verpleeg- en verloskunde;2015;147;60
5274;Wetenschappelijk onderwijs;0913 Verpleeg- en verloskunde;2016;181;77
5275;Wetenschappelijk onderwijs;0913 Verpleeg- en verloskunde;2017;190;52
5276;Wetenschappelijk onderwijs;0913 Verpleeg- en verloskunde;2018;189;75
5277;Wetenschappelijk onderwijs;0913 Verpleeg- en verloskunde;2019;189;68
5278;Wetenschappelijk onderwijs;0913 Verpleeg- en verloskunde;2020;203;91
5279;Wetenschappelijk onderwijs;0913 Verpleeg- en verloskunde;2021;192;66
5280;Wetenschappelijk onderwijs;0914 Medische diagnostiek en medische...;2010;533;93
5281;Wetenschappelijk onderwijs;0914 Medische diagnostiek en medische...;2011;566;104
5282;Wetenschappelijk onderwijs;0914 Medische diagnostiek en medische...;2012;585;95
5283;Wetenschappelijk onderwijs;0914 Medische diagnostiek en medische...;2013;619;112
5284;Wetenschappelijk onderwijs;0914 Medische diagnostiek en medische...;2014;744;182
5285;Wetenschappelijk onderwijs;0914 Medische diagnostiek en medische...;2015;866;208
5286;Wetenschappelijk onderwijs;0914 Medische diagnostiek en medische...;2016;969;206
5287;Wetenschappelijk onderwijs;0914 Medische diagnostiek en medische...;2017;1092;208
5288;Wetenschappelijk onderwijs;0914 Medische diagnostiek en medische...;2018;1211;213
5289;Wetenschappelijk onderwijs;0914 Medische diagnostiek en medische...;2019;1308;216
5290;Wetenschappelijk onderwijs;0914 Medische diagnostiek en medische...;2020;1433;219
5291;Wetenschappelijk onderwijs;0914 Medische diagnostiek en medische...;2021;1501;214
5292;Wetenschappelijk onderwijs;0915 Therapie en revalidatie;2010;1882;483
5293;Wetenschappelijk onderwijs;0915 Therapie en revalidatie;2011;1873;435
5294;Wetenschappelijk onderwijs;0915 Therapie en revalidatie;2012;1822;423
5295;Wetenschappelijk onderwijs;0915 Therapie en revalidatie;2013;1880;485
5296;Wetenschappelijk onderwijs;0915 Therapie en revalidatie;2014;1816;411
5297;Wetenschappelijk onderwijs;0915 Therapie en revalidatie;2015;1803;440
5298;Wetenschappelijk onderwijs;0915 Therapie en revalidatie;2016;1818;411
5299;Wetenschappelijk onderwijs;0915 Therapie en revalidatie;2017;1946;503
5300;Wetenschappelijk onderwijs;0915 Therapie en revalidatie;2018;2070;556
5301;Wetenschappelijk onderwijs;0915 Therapie en revalidatie;2019;2272;624
5302;Wetenschappelijk onderwijs;0915 Therapie en revalidatie;2020;2546;689
5303;Wetenschappelijk onderwijs;0915 Therapie en revalidatie;2021;2630;648
5304;Wetenschappelijk onderwijs;0916 Farmacie;2010;2547;450
5305;Wetenschappelijk onderwijs;0916 Farmacie;2011;2702;593
5306;Wetenschappelijk onderwijs;0916 Farmacie;2012;2888;655
5307;Wetenschappelijk onderwijs;0916 Farmacie;2013;2962;628
5308;Wetenschappelijk onderwijs;0916 Farmacie;2014;3009;585
5309;Wetenschappelijk onderwijs;0916 Farmacie;2015;3171;697
5310;Wetenschappelijk onderwijs;0916 Farmacie;2016;3358;699
5311;Wetenschappelijk onderwijs;0916 Farmacie;2017;3433;626
5312;Wetenschappelijk onderwijs;0916 Farmacie;2018;3517;702
5313;Wetenschappelijk onderwijs;0916 Farmacie;2019;3681;796
5314;Wetenschappelijk onderwijs;0916 Farmacie;2020;4158;976
5315;Wetenschappelijk onderwijs;0916 Farmacie;2021;4118;711
5316;Wetenschappelijk onderwijs;0917 Traditionele en alternatieve gen...;2010;0;0
5317;Wetenschappelijk onderwijs;0917 Traditionele en alternatieve gen...;2011;0;0
5318;Wetenschappelijk onderwijs;0917 Traditionele en alternatieve gen...;2012;0;0
5319;Wetenschappelijk onderwijs;0917 Traditionele en alternatieve gen...;2013;0;0
5320;Wetenschappelijk onderwijs;0917 Traditionele en alternatieve gen...;2014;0;0
5321;Wetenschappelijk onderwijs;0917 Traditionele en alternatieve gen...;2015;0;0
5322;Wetenschappelijk onderwijs;0917 Traditionele en alternatieve gen...;2016;0;0
5323;Wetenschappelijk onderwijs;0917 Traditionele en alternatieve gen...;2017;0;0
5324;Wetenschappelijk onderwijs;0917 Traditionele en alternatieve gen...;2018;0;0
5325;Wetenschappelijk onderwijs;0917 Traditionele en alternatieve gen...;2019;0;0
5326;Wetenschappelijk onderwijs;0917 Traditionele en alternatieve gen...;2020;0;0
5327;Wetenschappelijk onderwijs;0917 Traditionele en alternatieve gen...;2021;0;0
5328;Wetenschappelijk onderwijs;0919 Gezondheidszorg overig;2010;17;6
5329;Wetenschappelijk onderwijs;0919 Gezondheidszorg overig;2011;27;9
5330;Wetenschappelijk onderwijs;0919 Gezondheidszorg overig;2012;26;10
5331;Wetenschappelijk onderwijs;0919 Gezondheidszorg overig;2013;24;6
5332;Wetenschappelijk onderwijs;0919 Gezondheidszorg overig;2014;26;10
5333;Wetenschappelijk onderwijs;0919 Gezondheidszorg overig;2015;46;23
5334;Wetenschappelijk onderwijs;0919 Gezondheidszorg overig;2016;48;18
5335;Wetenschappelijk onderwijs;0919 Gezondheidszorg overig;2017;45;13
5336;Wetenschappelijk onderwijs;0919 Gezondheidszorg overig;2018;54;17
5337;Wetenschappelijk onderwijs;0919 Gezondheidszorg overig;2019;53;18
5338;Wetenschappelijk onderwijs;0919 Gezondheidszorg overig;2020;88;34
5339;Wetenschappelijk onderwijs;0919 Gezondheidszorg overig;2021;102;29
5340;Wetenschappelijk onderwijs;092 Welzijn;2010;19;0
5341;Wetenschappelijk onderwijs;092 Welzijn;2011;27;2
5342;Wetenschappelijk onderwijs;092 Welzijn;2012;26;1
5343;Wetenschappelijk onderwijs;092 Welzijn;2013;13;0
5344;Wetenschappelijk onderwijs;092 Welzijn;2014;2;0
5345;Wetenschappelijk onderwijs;092 Welzijn;2015;0;0
5346;Wetenschappelijk onderwijs;092 Welzijn;2016;0;0
5347;Wetenschappelijk onderwijs;092 Welzijn;2017;0;0
5348;Wetenschappelijk onderwijs;092 Welzijn;2018;0;0
5349;Wetenschappelijk onderwijs;092 Welzijn;2019;0;0
5350;Wetenschappelijk onderwijs;092 Welzijn;2020;0;0
5351;Wetenschappelijk onderwijs;092 Welzijn;2021;0;0
5352;Wetenschappelijk onderwijs;0920 Welzijn z.n.d.;2010;0;0
5353;Wetenschappelijk onderwijs;0920 Welzijn z.n.d.;2011;0;0
5354;Wetenschappelijk onderwijs;0920 Welzijn z.n.d.;2012;0;0
5355;Wetenschappelijk onderwijs;0920 Welzijn z.n.d.;2013;0;0
5356;Wetenschappelijk onderwijs;0920 Welzijn z.n.d.;2014;0;0
5357;Wetenschappelijk onderwijs;0920 Welzijn z.n.d.;2015;0;0
5358;Wetenschappelijk onderwijs;0920 Welzijn z.n.d.;2016;0;0
5359;Wetenschappelijk onderwijs;0920 Welzijn z.n.d.;2017;0;0
5360;Wetenschappelijk onderwijs;0920 Welzijn z.n.d.;2018;0;0
5361;Wetenschappelijk onderwijs;0920 Welzijn z.n.d.;2019;0;0
5362;Wetenschappelijk onderwijs;0920 Welzijn z.n.d.;2020;0;0
5363;Wetenschappelijk onderwijs;0920 Welzijn z.n.d.;2021;0;0
5364;Wetenschappelijk onderwijs;0921 Gehandicaptenzorg voor volwas...;2010;0;0
5365;Wetenschappelijk onderwijs;0921 Gehandicaptenzorg voor volwas...;2011;0;0
5366;Wetenschappelijk onderwijs;0921 Gehandicaptenzorg voor volwas...;2012;0;0
5367;Wetenschappelijk onderwijs;0921 Gehandicaptenzorg voor volwas...;2013;0;0
5368;Wetenschappelijk onderwijs;0921 Gehandicaptenzorg voor volwas...;2014;0;0
5369;Wetenschappelijk onderwijs;0921 Gehandicaptenzorg voor volwas...;2015;0;0
5370;Wetenschappelijk onderwijs;0921 Gehandicaptenzorg voor volwas...;2016;0;0
5371;Wetenschappelijk onderwijs;0921 Gehandicaptenzorg voor volwas...;2017;0;0
5372;Wetenschappelijk onderwijs;0921 Gehandicaptenzorg voor volwas...;2018;0;0
5373;Wetenschappelijk onderwijs;0921 Gehandicaptenzorg voor volwas...;2019;0;0
5374;Wetenschappelijk onderwijs;0921 Gehandicaptenzorg voor volwas...;2020;0;0
5375;Wetenschappelijk onderwijs;0921 Gehandicaptenzorg voor volwas...;2021;0;0
5376;Wetenschappelijk onderwijs;0922 Jeugdpedagogisch werk, kinderver...;2010;0;0
5377;Wetenschappelijk onderwijs;0922 Jeugdpedagogisch werk, kinderver...;2011;0;0
5378;Wetenschappelijk onderwijs;0922 Jeugdpedagogisch werk, kinderver...;2012;0;0
5379;Wetenschappelijk onderwijs;0922 Jeugdpedagogisch werk, kinderver...;2013;0;0
5380;Wetenschappelijk onderwijs;0922 Jeugdpedagogisch werk, kinderver...;2014;0;0
5381;Wetenschappelijk onderwijs;0922 Jeugdpedagogisch werk, kinderver...;2015;0;0
5382;Wetenschappelijk onderwijs;0922 Jeugdpedagogisch werk, kinderver...;2016;0;0
5383;Wetenschappelijk onderwijs;0922 Jeugdpedagogisch werk, kinderver...;2017;0;0
5384;Wetenschappelijk onderwijs;0922 Jeugdpedagogisch werk, kinderver...;2018;0;0
5385;Wetenschappelijk onderwijs;0922 Jeugdpedagogisch werk, kinderver...;2019;0;0
5386;Wetenschappelijk onderwijs;0922 Jeugdpedagogisch werk, kinderver...;2020;0;0
5387;Wetenschappelijk onderwijs;0922 Jeugdpedagogisch werk, kinderver...;2021;0;0
5388;Wetenschappelijk onderwijs;0923 Maatschappelijk werk, beroepskeu...;2010;19;0
5389;Wetenschappelijk onderwijs;0923 Maatschappelijk werk, beroepskeu...;2011;27;2
5390;Wetenschappelijk onderwijs;0923 Maatschappelijk werk, beroepskeu...;2012;26;1
5391;Wetenschappelijk onderwijs;0923 Maatschappelijk werk, beroepskeu...;2013;13;0
5392;Wetenschappelijk onderwijs;0923 Maatschappelijk werk, beroepskeu...;2014;2;0
5393;Wetenschappelijk onderwijs;0923 Maatschappelijk werk, beroepskeu...;2015;0;0
5394;Wetenschappelijk onderwijs;0923 Maatschappelijk werk, beroepskeu...;2016;0;0
5395;Wetenschappelijk onderwijs;0923 Maatschappelijk werk, beroepskeu...;2017;0;0
5396;Wetenschappelijk onderwijs;0923 Maatschappelijk werk, beroepskeu...;2018;0;0
5397;Wetenschappelijk onderwijs;0923 Maatschappelijk werk, beroepskeu...;2019;0;0
5398;Wetenschappelijk onderwijs;0923 Maatschappelijk werk, beroepskeu...;2020;0;0
5399;Wetenschappelijk onderwijs;0923 Maatschappelijk werk, beroepskeu...;2021;0;0
5400;Wetenschappelijk onderwijs;10 Dienstverlening;2010;596;157
5401;Wetenschappelijk onderwijs;10 Dienstverlening;2011;650;145
5402;Wetenschappelijk onderwijs;10 Dienstverlening;2012;749;137
5403;Wetenschappelijk onderwijs;10 Dienstverlening;2013;855;146
5404;Wetenschappelijk onderwijs;10 Dienstverlening;2014;956;188
5405;Wetenschappelijk onderwijs;10 Dienstverlening;2015;1038;186
5406;Wetenschappelijk onderwijs;10 Dienstverlening;2016;1169;221
5407;Wetenschappelijk onderwijs;10 Dienstverlening;2017;1394;286
5408;Wetenschappelijk onderwijs;10 Dienstverlening;2018;1585;348
5409;Wetenschappelijk onderwijs;10 Dienstverlening;2019;1767;423
5410;Wetenschappelijk onderwijs;10 Dienstverlening;2020;2260;536
5411;Wetenschappelijk onderwijs;10 Dienstverlening;2021;2511;496
5412;Wetenschappelijk onderwijs;100 Dienstverlening z.n.d.;2010;0;0
5413;Wetenschappelijk onderwijs;100 Dienstverlening z.n.d.;2011;0;0
5414;Wetenschappelijk onderwijs;100 Dienstverlening z.n.d.;2012;0;0
5415;Wetenschappelijk onderwijs;100 Dienstverlening z.n.d.;2013;0;0
5416;Wetenschappelijk onderwijs;100 Dienstverlening z.n.d.;2014;0;0
5417;Wetenschappelijk onderwijs;100 Dienstverlening z.n.d.;2015;0;0
5418;Wetenschappelijk onderwijs;100 Dienstverlening z.n.d.;2016;0;0
5419;Wetenschappelijk onderwijs;100 Dienstverlening z.n.d.;2017;0;0
5420;Wetenschappelijk onderwijs;100 Dienstverlening z.n.d.;2018;0;0
5421;Wetenschappelijk onderwijs;100 Dienstverlening z.n.d.;2019;0;0
5422;Wetenschappelijk onderwijs;100 Dienstverlening z.n.d.;2020;0;0
5423;Wetenschappelijk onderwijs;100 Dienstverlening z.n.d.;2021;0;0
5424;Wetenschappelijk onderwijs;1000 Dienstverlening z.n.d.;2010;0;0
5425;Wetenschappelijk onderwijs;1000 Dienstverlening z.n.d.;2011;0;0
5426;Wetenschappelijk onderwijs;1000 Dienstverlening z.n.d.;2012;0;0
5427;Wetenschappelijk onderwijs;1000 Dienstverlening z.n.d.;2013;0;0
5428;Wetenschappelijk onderwijs;1000 Dienstverlening z.n.d.;2014;0;0
5429;Wetenschappelijk onderwijs;1000 Dienstverlening z.n.d.;2015;0;0
5430;Wetenschappelijk onderwijs;1000 Dienstverlening z.n.d.;2016;0;0
